"LSOA2021","INCN","EMPN","ESTN","HDDN","CRMN","BHSN","LIVN","CYPN","ADSN","INDN","OUTN"
"E01004979",0.799001248439451,0.549270072992701,0.807281679804938,0.685725871857259,0.601325966850829,0.362273535862938,0.668832713568468,0.748881431767338,0.763385146804836,0.809459912780946,0.558308645300296
"E01004980",0.511860174781523,0.390510948905109,0.445908197807921,0.471005677210057,0.659226519337016,0.337420769934889,0.873242434486472,0.638329604772558,0.53713298791019,0.888292519288829,0.704282251548613
"E01004981",0.17478152309613,0.206204379562044,0.200139668110693,0.492700729927007,0.559116022099447,0.358007633719625,0.363607907949267,0.539709172259508,0.303972366148532,0.596444146259644,0.489900350121196
"E01004982",0.104868913857678,0.140510948905109,0.0963709963780982,0.401054339010543,0.240441988950276,0.294727206783993,0.193992662985639,0.436800894854586,0.229706390328152,0.445823549144582,0.371397791543226
"E01004983",0.187265917602996,0.164233576642336,0.106964467485737,0.386455798864558,0.49060773480663,0.0585654824614428,0.488124303547058,0.418903803131991,0.272884283246978,0.618584367661859,0.702127659574468
"E01004984",0.118601747815231,0.116788321167883,0.0534171341997491,0.260948905109489,0.35182320441989,0.160411737275695,0.124291026555985,0.323639075316928,0.231433506044905,0.397182153639718,0.225962833288446
"E01004985",0.0536828963795256,0.0894160583941606,0.0516535283952371,0.32441200324412,0.331270718232044,0.222759537831816,0.125017215690694,0.369127516778524,0.186528497409326,0.29520295202952,0.437651494748182
"E01004986",0.279650436953808,0.299270072992701,0.162713348957224,0.508515815085158,0.605745856353591,0.091449197768605,0.559754097334385,0.5137956748695,0.271157167530225,0.705132505870513,0.650686776191759
"E01004987",0.569288389513109,0.642335766423358,0.413808204909689,0.784063260340633,0.74232044198895,0.110118996217682,0.0789042056367301,0.572893363161819,0.57167530224525,0.325729620932573,0.208187449501751
"E01004988",0.238451935081149,0.20985401459854,0.173709253604147,0.506893755068938,0.507845303867403,0.0335745496623547,0.39030161890095,0.4862043251305,0.326424870466321,0.60449513586045,0.531376245623485
"E01004989",0.0674157303370786,0.10036496350365,0.0412376014961059,0.274128142741281,0.497900552486188,0.0469767361530889,0.302795828168626,0.315436241610738,0.203799654576857,0.461254612546125,0.604093724750875
"E01004990",0.439450686641698,0.390510948905109,0.409452453660962,0.556366585563666,0.581878453038674,0.171482357817654,0.419712278856628,0.648769574944072,0.476683937823834,0.632673599463267,0.53353083759763
"E01004991",0.33832709113608,0.268248175182482,0.236275832682338,0.517234387672344,0.571933701657458,0.185540836945821,0.355732511988381,0.534302759134974,0.373056994818653,0.556860114055686,0.555076757339079
"E01004992",0.367041198501873,0.301094890510949,0.328977582084606,0.532441200324412,0.604640883977901,0.204556052572494,0.514492481438355,0.612788963460104,0.412780656303972,0.742032874874203,0.436843522757878
"E01004993",0.340823970037453,0.27007299270073,0.273347063418791,0.475871857258719,0.501436464088398,0.241308440268735,0.065206776095857,0.594519015659955,0.350604490500864,0.23750419322375,0.327228656073256
"E01004994",0.399500624219725,0.364963503649635,0.303600596548541,0.510543390105434,0.813038674033149,0.220237992435364,0.517084225419124,0.548657718120805,0.459412780656304,0.671586715867159,0.648262860220846
"E01004995",0.129837702871411,0.178832116788321,0.197121416566058,0.405717761557178,0.376132596685083,0.179806911797724,0.186768333145526,0.514354958985832,0.333333333333333,0.441127138544113,0.361702127659574
"E01004996",0.598002496878901,0.547445255474452,0.622138579172881,0.756285482562855,0.78475138121547,0.248095887808501,0.50259800423193,0.758389261744966,0.566493955094991,0.653471989265347,0.659843792081874
"E01004997",0.279650436953808,0.233576642335766,0.347773595625311,0.475669099756691,0.511160220994475,0.0829692060586173,0.460954813507118,0.658090976882923,0.367875647668394,0.699094263669909,0.457042822515486
"E01004998",0.157303370786517,0.173357664233577,0.159493880642947,0.408150851581508,0.445745856353591,0.213657795202155,0.209680852395798,0.501118568232662,0.281519861830743,0.462931902046293,0.380554807433342
"E01004999",0.199750312109863,0.211678832116788,0.194730487891485,0.505677210056772,0.426077348066298,0.207215764839985,0.13941579336163,0.501491424310216,0.343696027633851,0.393492116739349,0.311877188257474
"E01005000",0.0873907615480649,0.124087591240876,0.11404256326492,0.338199513381995,0.375469613259668,0.273674029809502,0.138251386645632,0.38944817300522,0.310880829015544,0.340825226434083,0.410719095071371
"E01005001",0.0898876404494382,0.127737226277372,0.117486920909973,0.316301703163017,0.268508287292818,0.226818189668572,0.014235811140743,0.444258016405667,0.265975820379965,0,0.238621061136547
"E01005002",0.224719101123595,0.206204379562044,0.237542314703028,0.424979724249797,0.477127071823204,0.199029377730955,0.182937059434825,0.535607755406413,0.374784110535406,0.444817175444482,0.337732291947212
"E01005003",0.463171036204744,0.385036496350365,0.340908552896338,0.612530413625304,0.575469613259668,0.174832904440338,0.540021785674041,0.596942580164057,0.452504317789292,0.734317343173432,0.524104497710746
"E01005004",0.759051186017478,0.81021897810219,0.704886016618138,0.922343876723439,0.917348066298342,0.319700868724202,0.10763875846699,0.737509321401939,0.678756476683938,0.330090573633009,0.334769727982763
"E01005005",0.0936329588014981,0.12043795620438,0.120801079468788,0.360300081103001,0.481104972375691,0.421806186421651,0.512263832024941,0.417598806860552,0.300518134715026,0.745051995974505,0.420145434958255
"E01005006",0.191011235955056,0.215328467153285,0.174301067632507,0.415247364152474,0.553591160220994,0.263259701904976,0.178730170654447,0.516032811334825,0.290155440414508,0.401207648440121,0.419876110961487
"E01005007",0.138576779026217,0.184306569343066,0.153776957128992,0.39963503649635,0.41414364640884,0.0741956097476727,0.513415718238616,0.50316927665921,0.265975820379965,0.698087889969809,0.578507945057905
"E01005008",0.599250936329588,0.563868613138686,0.530892692280378,0.68227899432279,0.781878453038674,0.261377178287076,0.43016689829596,0.721476510067114,0.51986183074266,0.614894330761489,0.597091300834904
"E01005009",0.525593008739076,0.52007299270073,0.504722675946311,0.631792376317924,0.762651933701657,0.21509127648918,0.5615946111758,0.698545861297539,0.525043177892919,0.705467963770547,0.653649340156208
"E01005010",0.210986267166042,0.200729927007299,0.218355703903605,0.404501216545012,0.478895027624309,0.208908309010207,0.329063842041343,0.550149142431022,0.322970639032815,0.56289835625629,0.481820630218152
"E01005011",0.0811485642946317,0.113138686131387,0.0300404800795398,0.274330900243309,0.224972375690608,0.0843854164867619,0.524972141882332,0.310589112602535,0.16580310880829,0.683663200268366,0.63479666038244
"E01005012",0.453183520599251,0.388686131386861,0.344281892857988,0.543592862935929,0.692154696132597,0.199253898896392,0.28084738759719,0.620991797166294,0.424870466321244,0.461254612546125,0.558308645300296
"E01005013",0.430711610486891,0.343065693430657,0.354934545368463,0.586577453365774,0.655469613259668,0.208701058703649,0.222126231704416,0.619686800894855,0.440414507772021,0.491445823549145,0.349851871801778
"E01005014",0.17103620474407,0.182481751824817,0.131856165518547,0.375709651257096,0.525966850828729,0.188286903507711,0.511913257959909,0.449850857568978,0.290155440414508,0.733310969473331,0.464583894424993
"E01005015",0.358302122347066,0.332116788321168,0.363811755793859,0.540754257907543,0.523977900552486,0.501476658434224,0.413752519751092,0.653057419835943,0.402417962003454,0.617242536061724,0.55776999730676
"E01005016",0.111111111111111,0.113138686131387,0.0861799588097436,0.306974858069749,0.415027624309392,0.266454810797741,0.690530744093453,0.417412378821775,0.229706390328152,0.860784971486078,0.397522219229733
"E01005017",0.143570536828964,0.133211678832117,0.0412139289349715,0.372465531224655,0.39646408839779,0.318647346332533,0.244187356796755,0.297352721849366,0.214162348877375,0.428715196242872,0.530568273633181
"E01005018",0.249687890137328,0.22992700729927,0.161020760836115,0.488848337388483,0.558011049723757,0.336108184660023,0.376216053788078,0.478933631618195,0.310880829015544,0.655484736665549,0.364934015620792
"E01005019",0.113607990012484,0.109489051094891,0.0675969983192482,0.292984590429846,0.385193370165746,0.36032192880952,0.249358324255969,0.369313944817301,0.233160621761658,0.533713518953371,0.324535416105575
"E01005020",0.0362047440699126,0.0766423357664234,0.0117770991643586,0.245742092457421,0.0179005524861878,0.342377506433395,0,0.182699478001491,0.155440414507772,0.036229453203623,0.0824131430110422
"E01005021",0.0362047440699126,0.0638686131386861,0.0260161446866937,0.259529602595296,0.321104972375691,0.362204452427419,0.337953398690355,0.284302759134974,0.170984455958549,0.621938946662194,0.352814435766227
"E01005022",0.0724094881398252,0.0875912408759124,0.02877399805885,0.318126520681265,0.346077348066298,0.487314554152778,0.317081721318659,0.330536912751678,0.126079447322971,0.617242536061724,0.294640452464315
"E01005023",0.198501872659176,0.197080291970803,0.123547096560377,0.407339821573398,0.365082872928177,0.489663390960432,0.198637769347306,0.480611483967189,0.233160621761658,0.488426702448843,0.265553460813358
"E01005024",0.523096129837703,0.306569343065693,0.575515470018701,0.58029197080292,0.765524861878453,0.451719314001485,0.557563009427938,0.589485458612975,0.715025906735751,0.697081516269708,0.667384863991382
"E01005025",0.297128589263421,0.248175182481752,0.256314655682598,0.39963503649635,0.56707182320442,0.190722094609765,0.376979804429754,0.528523489932886,0.412780656303972,0.603153304260315,0.506329113924051
"E01005026",0.558052434456929,0.313868613138686,0.482470468479985,0.477493917274939,0.456574585635359,0.274105801281498,0.421765641237526,0.522930648769575,0.678756476683938,0.657162026165716,0.481820630218152
"E01005027",0.589263420724095,0.395985401459854,0.423052340032668,0.564476885644769,0.767292817679558,0.253259874613564,0.764501871815097,0.571961222967934,0.583765112262522,0.82589734988259,0.694317263668193
"E01005028",0.595505617977528,0.468978102189781,0.521494685510025,0.598337388483374,0.608618784530387,0.276938222137787,0.131966094479711,0.579231916480239,0.671848013816926,0.343844347534384,0.389173175329922
"E01005029",0.506866416978776,0.322992700729927,0.506154865894941,0.507704785077048,0.495911602209945,0.201205505949811,0.584907786500394,0.555182699478002,0.677029360967185,0.766856759476686,0.518179369781848
"E01005030",0.559300873907616,0.483576642335766,0.432675236133797,0.592660178426602,0.717127071823204,0.246766031674755,0.15770824725488,0.636092468307233,0.525043177892919,0.423683327742368,0.302720172367358
"E01005031",0.413233458177278,0.317518248175182,0.288876263522951,0.560827250608272,0.569281767955801,0.158356505068997,0.151911254679538,0.574384787472036,0.404145077720207,0.448507212344851,0.149205494209534
"E01005032",0.489388264669164,0.432481751824817,0.4581469119144,0.637266828872668,0.740331491712707,0.210220894285073,0.262442249183037,0.696495152870992,0.468048359240069,0.437437101643744,0.558039321303528
"E01005033",0.217228464419476,0.195255474452555,0.0816821721942097,0.413625304136253,0.497237569060773,0.0680126422687,0.39015137287308,0.286353467561521,0.303972366148532,0.604159677960416,0.531914893617021
"E01005034",0.151061173533084,0.246350364963504,0.0623653623085482,0.543390105433901,0.628066298342541,0.00673563496312672,0.423017691469782,0.285234899328859,0.267702936096719,0.590405904059041,0.628063560463237
"E01005035",0.119850187265918,0.147810218978102,0.0449186847525034,0.490673154906732,0.405303867403315,0.0696533738622822,0.40506329113924,0.36055182699478,0.170984455958549,0.702113384770211,0.25962833288446
"E01005036",0.348314606741573,0.363138686131387,0.195192102833606,0.55433901054339,0.658121546961326,0.148650282378543,0.298901951946312,0.504101416853095,0.341968911917098,0.424018785642402,0.650148128198222
"E01005037",0.122347066167291,0.164233576642336,0.0741069526312052,0.356042173560422,0.249281767955801,0.0873732750729694,0.328600583455408,0.343773303504847,0.264248704663212,0.628983562562898,0.28952329652572
"E01005038",0.0998751560549313,0.133211678832117,0.0474043036716142,0.351581508515815,0.295690607734807,0.0542823094592494,0.135672163167186,0.303504847129008,0.227979274611399,0.340825226434083,0.402639375168327
"E01005039",0.420724094881398,0.377737226277372,0.310891745377933,0.60279805352798,0.605303867403315,0.0682198925752578,0.32610900349322,0.638329604772558,0.341968911917098,0.597785977859779,0.390250471316994
"E01005040",0.358302122347066,0.279197080291971,0.163956158416779,0.424979724249797,0.606408839779005,0.169548021623115,0.270079755599795,0.455443698732289,0.340241796200345,0.489768534048977,0.484513870185834
"E01005041",0.293383270911361,0.18978102189781,0.169329829794285,0.355636658556367,0.45171270718232,0.18659435933749,0.25127396111132,0.458612975391499,0.347150259067358,0.485407581348541,0.447616482628602
"E01005042",0.314606741573034,0.233576642335766,0.151977842482778,0.419910786699108,0.344530386740331,0.159461840037305,0.351225131152262,0.452647278150634,0.322970639032815,0.638376383763838,0.339348235927821
"E01005043",0.350811485642946,0.173357664233577,0.168690670643657,0.35117599351176,0.246850828729282,0.233795616656016,0.343850555284278,0.480052199850858,0.322970639032815,0.597115062059712,0.439536762725559
"E01005044",0.563046192259675,0.288321167883212,0.31710579267571,0.509124087591241,0.371049723756906,0.293103746049291,0.738008488900575,0.553691275167785,0.473229706390328,0.871519624287152,0.474818206302181
"E01005045",0.243445692883895,0.25,0.160866889188741,0.47323600973236,0.539226519337016,0.0634531355244296,0.433484831411436,0.527404921700224,0.246977547495682,0.651123783965112,0.522488553730137
"E01005046",0.0499375780274657,0.124087591240876,0.00962289610112918,0.241686942416869,0.289502762430939,0.303604428248217,0.142721205974784,0.156226696495153,0.150259067357513,0.390137537739014,0.33234581201185
"E01005047",0.0362047440699126,0.0821167883211679,0.040456406978671,0.367802108678021,0.220552486187845,0.467539420735393,0.453091938048555,0.339299030574198,0.179620034542314,0.713183495471319,0.3851333153784
"E01005048",0.0237203495630462,0.0638686131386861,0.00909026347560543,0.199716139497161,0.249723756906077,0.334346557054282,0.106774843806734,0.159209545115585,0.146804835924007,0.280442804428044,0.406679235119849
"E01005049",0.106117353308365,0.145985401459854,0.0425751012001989,0.312652068126521,0.391823204419889,0.331842282516709,0.366274774943971,0.313012677106637,0.208981001727116,0.656491110365649,0.326151360086184
"E01005050",0.138576779026217,0.114963503649635,0.0816940084747769,0.319343065693431,0.322651933701657,0.303224469352861,0.273535414240819,0.398769574944072,0.238341968911917,0.549144582354914,0.364664691624024
"E01005051",0.149812734082397,0.158759124087591,0.0748289657458041,0.405920519059205,0.512707182320442,0.294917186231671,0.384254216279157,0.327554064131245,0.274611398963731,0.652465615565247,0.397791543226501
"E01005052",0.0611735330836454,0.131386861313869,0.0506237719858912,0.392335766423358,0.201325966850829,0.231826738743718,0.186192390038688,0.30779269202088,0.233160621761658,0.493123113049312,0.148666846215998
"E01005053",0.210986267166042,0.200729927007299,0.17302274933125,0.548864557988646,0.437790055248619,0.287024403723597,0.434248582053112,0.489746457867263,0.321243523316062,0.683663200268366,0.434958254780501
"E01005054",0.205992509363296,0.202554744525547,0.149385697038563,0.511759935117599,0.349171270718232,0.158581026234435,0.29123940452491,0.431767337807606,0.336787564766839,0.533378061053338,0.449501750605979
"E01005055",0.106117353308365,0.113138686131387,0.0580687924626565,0.311232765612328,0.362430939226519,0.0688071017771714,0.265622456772966,0.297166293810589,0.255613126079447,0.490774907749078,0.472394290331269
"E01005056",0.137328339575531,0.12956204379562,0.0746159126955945,0.302919708029197,0.389613259668508,0.0701542287697967,0.382338579423806,0.347688292319165,0.262521588946459,0.629989936262999,0.454349582547805
"E01005057",0.232209737827715,0.182481751824817,0.166098525199441,0.320965125709651,0.435580110497237,0.161188925925286,0.117429791283226,0.510253542132737,0.281519861830743,0.288493794028849,0.426609210880689
"E01005058",0.0861423220973783,0.133211678832117,0.0336150368108326,0.384428223844282,0.339226519337017,0.0524688692768691,0.110055215415242,0.219612229679344,0.22279792746114,0.373364642737336,0.232695933207649
"E01005059",0.352059925093633,0.295620437956204,0.251864214189333,0.503244120032441,0.63646408839779,0.262724305279702,0.0923261841265072,0.510253542132737,0.426597582037997,0.263334451526333,0.387018583355777
"E01005060",0.299625468164794,0.220802919708029,0.183367658546978,0.466139497161395,0.378121546961326,0.106837533030518,0.286368929121436,0.438292319164802,0.38860103626943,0.511237839651124,0.481012658227848
"E01005061",0.697877652933833,0.58029197080292,0.419560637265346,0.726885644768856,0.558453038674033,0.554653632925165,0.229688615107238,0.463087248322148,0.658031088082902,0.179469976517947,0.738755723134931
"E01005063",0.722846441947565,0.445255474452555,0.313625926188954,0.675182481751825,0.680220994475138,0.599506053436037,0.256432408068212,0.434936614466816,0.566493955094991,0.246561556524656,0.758416374899003
"E01005065",0.598002496878901,0.416058394160584,0.297682456264943,0.666261151662611,0.709834254143646,0.61214832213606,0.344151047340019,0.435868754660701,0.549222797927461,0.334786984233479,0.855103689738756
"E01005066",0.550561797752809,0.41970802919708,0.193795421726677,0.711273317112733,0.723977900552486,0.751472340719504,0.38677083724599,0.329977628635347,0.468048359240069,0.309963099630996,0.966065176407218
"E01005067",0.591760299625468,0.470802919708029,0.410198139336695,0.686942416869424,0.704972375690608,0.514447073452963,0.183738371583468,0.543624161073825,0.59412780656304,0.214357598121436,0.632103420414759
"E01005068",0.485642946317104,0.494525547445255,0.502923561300097,0.727696674776967,0.624972375690608,0.351220186179859,0.153626563497728,0.709731543624161,0.504317789291883,0.25259979872526,0.546997037436035
"E01005069",0.15980024968789,0.156934306569343,0.18677650735033,0.4941200324412,0.310497237569061,0.310046458610387,0.145388072969488,0.428784489187174,0.400690846286701,0.432069775243207,0.205494209534069
"E01005070",0.489388264669164,0.458029197080292,0.443458087730512,0.780008110300081,0.516243093922652,0.237422497020777,0.151022299014636,0.637024608501119,0.53713298791019,0.343844347534384,0.439806086722327
"E01005071",0.413233458177278,0.368613138686131,0.385933764173946,0.705190592051906,0.564198895027624,0.187319735410442,0.175662647585421,0.604213273676361,0.506044905008636,0.392485743039249,0.427686506867762
"E01005072",0.418227215980025,0.385036496350365,0.349608219113226,0.744931062449311,0.677348066298342,0.220289805012003,0.183350236011469,0.617076808351976,0.436960276338515,0.299563904729956,0.569081605171021
"E01005073",0.205992509363296,0.268248175182482,0.245519967805317,0.535888077858881,0.503646408839779,0.176421823457281,0.19552016426899,0.497576435495899,0.430051813471503,0.279771888627977,0.611634796660382
"E01005074",0.533083645443196,0.510948905109489,0.516026323887981,0.75750202757502,0.727292817679558,0.25462427246507,0.191112947451452,0.641126025354213,0.609671848013817,0.327406910432741,0.555346081335847
"E01005075",0.529338327091136,0.494525547445255,0.415133868333215,0.775141930251419,0.596022099447514,0.351893749676171,0.0791796566878263,0.596010439970172,0.550949913644214,0.20060382422006,0.401831403178023
"E01005076",0.106117353308365,0.104014598540146,0.0264067419454111,0.66970802919708,0.426961325966851,0.248752180445934,0.483792209743455,0.33668903803132,0.0708117443868739,0.715531700771553,0.460274710476703
"E01005077",0.712858926342072,0.578467153284671,0.399001017920129,0.732562854825628,0.767513812154696,0.57444603720143,0.134695563986027,0.626025354213274,0.493955094991364,0.338812479033881,0.403178023161864
"E01005078",0.108614232209738,0.10036496350365,0.0454631536585943,0.394566098945661,0.514475138121547,0.363102537089169,0.221913383164933,0.369686800894855,0.158894645941278,0.384434753438444,0.549690277403717
"E01005079",0.288389513108614,0.224452554744526,0.0851383661198305,0.504663422546634,0.500552486187845,0.37037356867757,0.237013108965932,0.36744966442953,0.272884283246978,0.443139885944314,0.491516294101804
"E01005081",0.631710362047441,0.552919708029197,0.308204909689179,0.704582319545823,0.735027624309392,0.525189547676206,0.0726063929684859,0.534302759134974,0.481865284974093,0.258638040925864,0.328305952060329
"E01005082",0.445692883895131,0.401459854014598,0.218651610917785,0.725466342254663,0.578563535911602,0.413049860969586,0.0800310508457599,0.510626398210291,0.373056994818653,0.246561556524656,0.367896579585241
"E01005083",0.0848938826466916,0.072992700729927,0.00274601709158914,0.395579886455799,0.249281767955801,0.193226369147338,0.446781604877988,0.177293064876958,0.0535405872193437,0.703119758470312,0.40506329113924
"E01005084",0.3083645443196,0.259124087591241,0.118753402930663,0.531832927818329,0.615911602209945,0.330167009205368,0.119345428138577,0.453392990305742,0.259067357512953,0.338141563233814,0.359816859682198
"E01005085",0.699126092384519,0.572992700729927,0.697085907724357,0.758515815085158,0.682209944751381,0.39246299718485,0.217568768859007,0.754101416853095,0.649395509499136,0.357262663535726,0.57635335308376
"E01005086",0.724094881398252,0.613138686131387,0.716319863646048,0.797850770478508,0.614806629834254,0.305884181620352,0.157833452278105,0.723713646532439,0.704663212435233,0.319691378731969,0.489631026124428
"E01005087",0.764044943820225,0.582116788321168,0.691132258599058,0.741078669910787,0.695027624309392,0.322895977616967,0.12715822158785,0.744780014914243,0.656303972366149,0.25259979872526,0.487207110153515
"E01005088",0.757802746566791,0.656934306569343,0.724404043273442,0.779805352798054,0.678453038674033,0.327576380373396,0.186805894652493,0.74310216256525,0.687392055267703,0.291848373029185,0.583625100996499
"E01005089",0.761548064918851,0.596715328467153,0.701595530620458,0.773519870235199,0.737900552486188,0.315469508298648,0.109754723359501,0.689410887397465,0.735751295336788,0.337135189533714,0.327497980070024
"E01005090",0.742821473158552,0.618613138686131,0.676798522832185,0.826642335766423,0.766408839779005,0.359907428196404,0.151360352577345,0.699850857568978,0.696027633851468,0.244213351224421,0.548612981416644
"E01005091",0.617977528089888,0.512773722627737,0.545427644816893,0.741889699918897,0.714475138121547,0.319320909828846,0.135021097046413,0.682326621923937,0.59412780656304,0.365984568936599,0.358470239698357
"E01005092",0.764044943820225,0.638686131386861,0.410257320739531,0.726480129764801,0.760883977900552,0.592286834424276,0.495135784847688,0.514727815063386,0.616580310880829,0.730627306273063,0.431457042822515
"E01005093",0.644194756554307,0.527372262773723,0.473995691593874,0.737834549878346,0.66475138121547,0.652026735289546,0.319222727215816,0.542132736763609,0.658031088082902,0.586380409258638,0.399946135200646
"E01005094",0.68414481897628,0.523722627737226,0.411156878062638,0.750405515004055,0.70232044198895,0.824769865805427,0.579561532008664,0.398956002982849,0.680483592400691,0.768869506876887,0.500403985995152
"E01005097",0.725343320848939,0.589416058394161,0.492377435314727,0.708840227088402,0.626740331491713,0.723648987064127,0.107363307415894,0.536726323639075,0.678756476683938,0.387118416638712,0.135739294371128
"E01005098",0.565543071161049,0.529197080291971,0.48945387401463,0.685928629359286,0.732154696132597,0.767171551441253,0.170416557112271,0.563012677106637,0.656303972366149,0.372358269037236,0.447077834635066
"E01005099",0.786516853932584,0.627737226277372,0.514156191558365,0.828872668288727,0.790718232044199,0.69212966960847,0.224066909564412,0.566181953765846,0.677029360967185,0.371016437437102,0.572582817129006
"E01005100",0.463171036204744,0.41970802919708,0.396669270648391,0.571167883211679,0.568397790055249,0.603996476744789,0.124316067560631,0.565809097688292,0.561312607944732,0.372693726937269,0.30379746835443
"E01005101",0.586766541822721,0.478102189781022,0.428177449518263,0.694038929440389,0.68707182320442,0.582079756826307,0.213424482590242,0.493475018642804,0.647668393782384,0.487084870848709,0.33234581201185
"E01005102",0.359550561797753,0.339416058394161,0.374026465923348,0.600162206001622,0.601767955801105,0.563081812058514,0.354605666779351,0.602908277404922,0.490500863557858,0.627306273062731,0.387557231349313
"E01005103",0.639200998751561,0.589416058394161,0.557405960750894,0.768856447688564,0.707845303867403,0.584324968480683,0.228937384967885,0.619500372856078,0.670120898100173,0.452868165045287,0.453541610557501
"E01005104",0.600499375780275,0.41970802919708,0.393615510262055,0.584549878345499,0.664088397790055,0.662492875770712,0.0570559290838748,0.58165548098434,0.540587219343696,0.246561556524656,0.28252087260975
"E01005105",0.460674157303371,0.346715328467153,0.24647870653126,0.617193836171938,0.65767955801105,0.453688191913784,0.159536240593973,0.471662938105891,0.455958549222798,0.140221402214022,0.614058712631295
"E01005106",0.716604244694132,0.625912408759124,0.546244348176029,0.713706407137064,0.613259668508287,0.823647259978239,0.457674441898609,0.573079791200597,0.699481865284974,0.572962093257296,0.727444115270671
"E01005107",0.598002496878901,0.456204379562044,0.437102005065928,0.779805352798054,0.691491712707182,0.823785426849277,0.107576155955377,0.484153616703952,0.661485319516408,0.293861120429386,0.392674387287907
"E01005111",0.456928838951311,0.408759124087591,0.45806405795043,0.640713706407137,0.559116022099447,0.2555396279857,0.0666716748675957,0.665734526472782,0.516407599309154,0.323716873532372,0.0705628871532454
"E01005112",0.446941323345818,0.412408759124088,0.35828421276898,0.64294403892944,0.666077348066298,0.28403654513739,0.252939187920219,0.622856077554064,0.440414507772021,0.407581348540758,0.582547805009426
"E01005113",0.574282147315855,0.614963503649635,0.551180077172549,0.814679643146796,0.735027624309392,0.361323638624549,0.249521090786162,0.694444444444445,0.583765112262522,0.485072123448507,0.443307298680312
"E01005114",0.15230961298377,0.158759124087591,0.0691948961958194,0.421330089213301,0.495690607734807,0.221878724028946,0.177690968961675,0.356077554064131,0.246977547495682,0.402884937940289,0.41368165903582
"E01005115",0.359550561797753,0.374087591240876,0.225481144805056,0.536901865369019,0.643314917127072,0.283829294830832,0.0792547797017616,0.486017897091723,0.411053540587219,0.290506541429051,0.302181524373822
"E01005116",0.325842696629214,0.299270072992701,0.235826054020785,0.636658556366585,0.637348066298343,0.334329286195402,0.0836870375239455,0.535421327367636,0.3713298791019,0.173431734317343,0.430379746835443
"E01005117",0.586766541822721,0.534671532846715,0.647787799161991,0.755677210056772,0.78939226519337,0.305210618124039,0.125255105234822,0.758762117822521,0.592400690846287,0.310634015431063,0.419068138971182
"E01005118",0.379525593008739,0.182481751824817,0.222628601188363,0.442619626926196,0.548950276243094,0.387523531545224,0.461881330678987,0.42337807606264,0.459412780656304,0.659845689365985,0.56638836520334
"E01005119",0.523096129837703,0.470802919708029,0.513232961674124,0.647201946472019,0.612375690607735,0.354691628814701,0.165571122713443,0.696308724832215,0.538860103626943,0.328748742032875,0.496094802046862
"E01005120",0.47940074906367,0.35948905109489,0.301931680988566,0.550081103000811,0.566850828729282,0.380062520509145,0.261453129499556,0.504101416853095,0.50259067357513,0.512579671251258,0.41368165903582
"E01005121",0.662921348314607,0.492700729927007,0.583220888667945,0.66808596918086,0.702983425414365,0.373326885546018,0.212723334460179,0.634228187919463,0.680483592400691,0.365313653136531,0.555615405332615
"E01005122",0.548064918851436,0.410583941605839,0.386904339180456,0.620235198702352,0.526187845303867,0.376971036769658,0.175762811604002,0.600111856823266,0.511226252158895,0.39550486413955,0.422569350929168
"E01005123",0.644194756554307,0.52007299270073,0.432272802594513,0.661192214111922,0.662762430939226,0.3731714478161,0.156856853096946,0.586875466070097,0.578583765112263,0.228111372022811,0.570697549151629
"E01005124",0.604244694132335,0.5,0.456833084771441,0.668491484184915,0.634033149171271,0.348525932194608,0.0986865993063642,0.648210290827741,0.538860103626943,0.282120093928212,0.382709399407487
"E01005125",0.485642946317104,0.434306569343066,0.332031342470942,0.693025141930251,0.609723756906077,0.426141172000484,0.372121849528603,0.577740492170022,0.464594127806563,0.496142234149614,0.686237543765149
"E01005126",0.254681647940075,0.191605839416058,0.0848187865445163,0.447688564476886,0.485303867403315,0.308906581924319,0.369329777510674,0.403430275913497,0.241796200345423,0.489768534048977,0.690277403716671
"E01005128",0.00624219725343321,0.00547445255474452,0.102585043675875,0.482765612327656,0.755359116022099,0.31154902333293,0.568405764439269,0.49683072334079,0.07426597582038,0.556860114055686,0.987072448155131
"E01005129",0.614232209737828,0.45985401459854,0.393094713917099,0.693633414436334,0.738563535911602,0.731938999326436,0.225494246829183,0.605145413870246,0.514680483592401,0.348876216034888,0.602208456773498
"E01005130",0.579275905118602,0.505474452554744,0.51464147906162,0.822789943227899,0.829613259668508,0.626016821816549,0.243010429578435,0.64261744966443,0.607944732297064,0.191881918819188,0.760570966873148
"E01005132",0.530586766541823,0.410583941605839,0.607426082427858,0.667883211678832,0.78232044198895,0.707518004870382,0.119545756175738,0.68027591349739,0.656303972366149,0.272727272727273,0.449501750605979
"E01005135",0.635455680399501,0.492700729927007,0.433444594370665,0.66301703163017,0.750939226519337,0.567364985060707,0.20905482727967,0.578672632363908,0.587219343696028,0.427708822542771,0.450579046593051
"E01005136",0.434456928838951,0.41970802919708,0.416281987548233,0.613544201135442,0.714696132596685,0.503842766100758,0.463308667943758,0.629567486950037,0.512953367875648,0.643743710164374,0.603016428763803
"E01005138",0.583021223470662,0.492700729927007,0.399024690481263,0.671127331711273,0.776574585635359,0.684064178511597,0.0479034418860885,0.613534675615213,0.511226252158895,0.219389466621939,0.276865068677619
